,filename,site_name,site_code,country,contributor_abbreviated,contributor_full,contributor_website,contributor_contact,orginator,originator_website,originator_contact,latitude,longitude,coordinate_system,start_date_time,end_date_time,number_of_years,time_zone_hours,datum_information,instrument,precision,null_value,gauge_type,overall_record_quality
283,hohnstorf-3777-deu-wsv,Hohnstorf,3777,DEU,WSV,Wasserstraßen-und Schifffahrtsverwaltung des Bundes (Federal Waterway and Shipping Administration),https://www.kuestendaten.de/DE/dynamisch/Funktionen/Liste_der_vorhandenen_Daten/index.php.html,Unspecified,Wasserstraßen-und Schifffahrtsverwaltung des Bundes (Federal Waterway and Shipping Administration),https://www.kuestendaten.de/DE/dynamisch/Funktionen/Liste_der_vorhandenen_Daten/index.php.html,Unspecified,53.366267,10.558832,Unspecified,2013-11-01 00:15:00,2020-08-31 23:15:00,8,0,DHHN92,Unspecified,Unspecified,-99.9999,River,No obvious issues
284,neu_darchau-3775-deu-wsv,Neu_Darchau,3775,DEU,WSV,Wasserstraßen-und Schifffahrtsverwaltung des Bundes (Federal Waterway and Shipping Administration),https://www.kuestendaten.de/DE/dynamisch/Funktionen/Liste_der_vorhandenen_Daten/index.php.html,Unspecified,Wasserstraßen-und Schifffahrtsverwaltung des Bundes (Federal Waterway and Shipping Administration),https://www.kuestendaten.de/DE/dynamisch/Funktionen/Liste_der_vorhandenen_Daten/index.php.html,Unspecified,53.232278,10.888809,Unspecified,2013-11-01 00:15:00,2020-08-31 23:15:00,8,0,DHHN92,Unspecified,Unspecified,-99.9999,River,No obvious issues
285,osteriff_mpm-3841-deu-wsv,Osteriff_Mpm,3841,DEU,WSV,Wasserstraßen-und Schifffahrtsverwaltung des Bundes (Federal Waterway and Shipping Administration),https://www.kuestendaten.de/DE/dynamisch/Funktionen/Liste_der_vorhandenen_Daten/index.php.html,Unspecified,Wasserstraßen-und Schifffahrtsverwaltung des Bundes (Federal Waterway and Shipping Administration),https://www.kuestendaten.de/DE/dynamisch/Funktionen/Liste_der_vorhandenen_Daten/index.php.html,Unspecified,53.856377,9.031647,Unspecified,2013-11-01 00:01:00,2020-11-01 23:01:00,7,0,DHHN92,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
286,elmshorn_hafen-4091-deu-wsv,Elmshorn_Hafen,4091,DEU,WSV,Wasserstraßen-und Schifffahrtsverwaltung des Bundes (Federal Waterway and Shipping Administration),https://www.kuestendaten.de/DE/dynamisch/Funktionen/Liste_der_vorhandenen_Daten/index.php.html,Unspecified,Wasserstraßen-und Schifffahrtsverwaltung des Bundes (Federal Waterway and Shipping Administration),https://www.kuestendaten.de/DE/dynamisch/Funktionen/Liste_der_vorhandenen_Daten/index.php.html,Unspecified,53.752188,9.65389,Unspecified,2015-01-01 00:02:00,2020-11-01 23:02:00,6,0,DHHN92,Unspecified,Unspecified,-99.9999,River,No obvious issues
287,itzehoe_hafen-3969-deu-wsv,Itzehoe_Hafen,3969,DEU,WSV,Wasserstraßen-und Schifffahrtsverwaltung des Bundes (Federal Waterway and Shipping Administration),https://www.kuestendaten.de/DE/dynamisch/Funktionen/Liste_der_vorhandenen_Daten/index.php.html,Unspecified,Wasserstraßen-und Schifffahrtsverwaltung des Bundes (Federal Waterway and Shipping Administration),https://www.kuestendaten.de/DE/dynamisch/Funktionen/Liste_der_vorhandenen_Daten/index.php.html,Unspecified,53.924462,9.5006,Unspecified,2015-10-31 00:02:00,2020-10-01 23:02:00,6,0,DHHN92,Unspecified,Unspecified,-99.9999,River,No obvious issues
288,otterndorf_mpm-3843-deu-wsv,Otterndorf_Mpm,3843,DEU,WSV,Wasserstraßen-und Schifffahrtsverwaltung des Bundes (Federal Waterway and Shipping Administration),https://www.kuestendaten.de/DE/dynamisch/Funktionen/Liste_der_vorhandenen_Daten/index.php.html,Unspecified,Wasserstraßen-und Schifffahrtsverwaltung des Bundes (Federal Waterway and Shipping Administration),https://www.kuestendaten.de/DE/dynamisch/Funktionen/Liste_der_vorhandenen_Daten/index.php.html,Unspecified,53.835379,8.870738,Unspecified,2013-11-01 00:01:00,2018-11-01 23:01:00,6,0,DHHN92,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
289,wehr_geesthacht_op-3779-deu-wsv,Wehr_Geesthacht_Op,3779,DEU,WSV,Wasserstraßen-und Schifffahrtsverwaltung des Bundes (Federal Waterway and Shipping Administration),https://www.kuestendaten.de/DE/dynamisch/Funktionen/Liste_der_vorhandenen_Daten/index.php.html,Unspecified,Wasserstraßen-und Schifffahrtsverwaltung des Bundes (Federal Waterway and Shipping Administration),https://www.kuestendaten.de/DE/dynamisch/Funktionen/Liste_der_vorhandenen_Daten/index.php.html,Unspecified,53.423582,10.337595,Unspecified,2013-11-01 00:05:00,2020-08-31 23:05:00,4,0,DHHN92,Unspecified,Unspecified,-99.9999,River,No obvious issues
290,foglo_degerby-134252-fin-fmi,Foglo_Degerby,134252,FIN,FMI,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,60.03,20.38,Unspecified,1971-01-07 00:00:00,2021-04-28 23:00:00,51,0,theoretical mean water: https://en.ilmatieteenlaitos.fi/theoretical-mean-sea-level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
291,hamina_pitajansaari-134254-fin-fmi,Hamina_Pitajansaari,134254,FIN,FMI,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,60.56,27.18,Unspecified,1971-01-07 00:00:00,2021-04-28 23:00:00,51,0,theoretical mean water: https://en.ilmatieteenlaitos.fi/theoretical-mean-sea-level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
292,hanko_pikku_kolalahti-134253-fin-fmi,Hanko_Pikku_Kolalahti,134253,FIN,FMI,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,59.82,22.98,Unspecified,1971-01-07 00:00:00,2021-04-28 23:00:00,51,0,theoretical mean water: https://en.ilmatieteenlaitos.fi/theoretical-mean-sea-level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
293,helsinki_kaivopuisto-132310-fin-fmi,Helsinki_Kaivopuisto,132310,FIN,FMI,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,60.15,24.96,Unspecified,1971-01-07 00:00:00,2021-04-28 23:00:00,51,0,theoretical mean water: https://en.ilmatieteenlaitos.fi/theoretical-mean-sea-level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
294,kaskinen_adskar-134251-fin-fmi,Kaskinen_Adskar,134251,FIN,FMI,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,62.34,21.21,Unspecified,1971-01-07 00:00:00,2021-04-28 23:00:00,51,0,theoretical mean water: https://en.ilmatieteenlaitos.fi/theoretical-mean-sea-level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
295,kemi_ajos-100539-fin-fmi,Kemi_Ajos,100539,FIN,FMI,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,65.67,24.52,Unspecified,1971-01-07 00:00:00,2021-04-28 23:00:00,51,0,theoretical mean water: https://en.ilmatieteenlaitos.fi/theoretical-mean-sea-level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
296,oulu_toppila-134248-fin-fmi,Oulu_Toppila,134248,FIN,FMI,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,65.04,25.42,Unspecified,1971-01-07 00:00:00,2021-04-28 23:00:00,51,0,theoretical mean water: https://en.ilmatieteenlaitos.fi/theoretical-mean-sea-level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
297,pietarsaari_leppaluoto-134250-fin-fmi,Pietarsaari_Leppaluoto,134250,FIN,FMI,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,63.71,22.69,Unspecified,1971-01-07 00:00:00,2021-04-28 23:00:00,51,0,theoretical mean water: https://en.ilmatieteenlaitos.fi/theoretical-mean-sea-level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
298,pori_mantyluoto_kallo-134266-fin-fmi,Pori_Mantyluoto_Kallo,134266,FIN,FMI,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,61.59,21.46,Unspecified,1971-01-07 00:00:00,2021-04-28 23:00:00,51,0,theoretical mean water: https://en.ilmatieteenlaitos.fi/theoretical-mean-sea-level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
299,raahe_lapaluoto-100540-fin-fmi,Raahe_Lapaluoto,100540,FIN,FMI,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,64.67,24.41,Unspecified,1971-01-07 00:00:00,2021-04-28 23:00:00,51,0,theoretical mean water: https://en.ilmatieteenlaitos.fi/theoretical-mean-sea-level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
300,rauma_ulko_petajas-134224-fin-fmi,Rauma_Ulko_Petajas,134224,FIN,FMI,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,61.13,21.43,Unspecified,1971-01-07 00:00:00,2021-04-28 23:00:00,51,0,theoretical mean water: https://en.ilmatieteenlaitos.fi/theoretical-mean-sea-level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
301,vaasa_vaskiluoto-134223-fin-fmi,Vaasa_Vaskiluoto,134223,FIN,FMI,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,63.08,21.57,Unspecified,1971-01-07 00:00:00,2021-04-28 23:00:00,51,0,theoretical mean water: https://en.ilmatieteenlaitos.fi/theoretical-mean-sea-level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
302,turku_ruissalo_saaronniemi-134225-fin-fmi,Turku_Ruissalo_Saaronniemi,134225,FIN,FMI,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,60.43,22.1,Unspecified,1985-01-01 00:00:00,2021-04-28 23:00:00,37,0,theoretical mean water: https://en.ilmatieteenlaitos.fi/theoretical-mean-sea-level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
303,porvoo_emasalo_vaarlahti-100669-fin-fmi,Porvoo_Emasalo_Vaarlahti,100669,FIN,FMI,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,Finnish Meteorological Institute,https://en.ilmatieteenlaitos.fi/download-observations,Ulpu.Leijala@fmi.fi,60.21,25.63,Unspecified,2014-08-01 00:00:00,2021-04-28 23:00:00,8,0,theoretical mean water: https://en.ilmatieteenlaitos.fi/theoretical-mean-sea-level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
304,delfzijl-delfzl-nld-rws,Delfzijl,delfzl,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,53.326353,6.933123,Unspecified,1879-01-01 01:40:00,2018-09-08 00:00:00,140,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
305,west_terschelling-westtslg-nld-rws,West_Terschelling,westtslg,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,53.363043,5.220026,Unspecified,1928-02-01 01:40:00,2018-09-07 23:50:00,91,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
306,hoek_van_holland-hoekvhld-nld-rws,Hoek_van_Holland,hoekvhld,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,51.977572,4.119881,Unspecified,1900-01-01 00:10:00,2018-09-08 00:00:00,89,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
307,kornwerderzand_buiten-kornwdzbtn-nld-rws,Kornwerderzand_buiten,kornwdzbtn,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,53.06986,5.33663,Unspecified,1932-09-01 01:40:00,2018-09-07 23:50:00,87,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
308,den_helder-denhdr-nld-rws,Den_Helder,denhdr,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,52.964357,4.74499,Unspecified,1932-01-01 01:40:00,2018-09-08 00:00:00,86,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
309,culemborg_brug-culbbg-nld-rws,Culemborg_brug,culbbg,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,51.961354,5.216974,Unspecified,1900-01-01 07:40:00,2013-11-25 22:00:00,83,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,River,No obvious issues
310,harlingen-harlgn-nld-rws,Harlingen,harlgn,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,53.175632,5.409342,Unspecified,1935-09-01 01:40:00,2018-09-08 00:00:00,81,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
311,hansweert-hanswt-nld-rws,Hansweert,hanswt,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,51.445556,4.006959,Unspecified,1936-01-01 01:40:00,2018-09-07 23:50:00,81,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,River,No obvious issues
312,rotterdam-rottdm-nld-rws,Rotterdam,rottdm,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,51.920018,4.499762,Unspecified,1936-01-01 01:40:00,2018-09-07 23:50:00,80,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,River,No obvious issues
313,terneuzen-ternzn-nld-rws,Terneuzen,ternzn,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,51.336209,3.819812,Unspecified,1930-10-01 01:40:00,2018-09-07 23:50:00,80,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,River,No obvious issues
314,vlieland_haven-vlielhvn-nld-rws,Vlieland_haven,vlielhvn,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,53.296125,5.091456,Unspecified,1943-11-01 01:40:00,2018-09-07 23:50:00,76,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
315,scheveningen-schevngn-nld-rws,Scheveningen,schevngn,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,52.099033,4.263563,Unspecified,1946-01-01 01:40:00,2018-09-07 23:50:00,59,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
316,den_oever_buiten-denovbtn-nld-rws,Den_Oever_buiten,denovbtn,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,52.931535,5.045596,Unspecified,1921-01-01 01:40:00,2018-09-07 23:50:00,57,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
317,schoonhoven-schoonhvn-nld-rws,Schoonhoven,schoonhvn,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,51.943089,4.851271,Unspecified,1876-01-01 07:40:00,2018-09-07 23:50:00,54,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,River,No obvious issues
318,werkendam_buiten-werkdbtn-nld-rws,Werkendam_buiten,werkdbtn,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,51.806039,4.876825,Unspecified,1970-10-31 23:00:00,2018-09-07 23:50:00,49,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,River,No obvious issues
319,rak_noord-raknd-nld-rws,Rak_noord,raknd,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,51.695038,4.421586,Unspecified,1970-10-31 23:00:00,2018-09-07 23:50:00,49,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,River,No obvious issues
320,moerdijk-moerdk-nld-rws,Moerdijk,moerdk,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,51.704701,4.622478,Unspecified,1970-10-31 23:00:00,2018-09-07 23:50:00,49,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,River,No obvious issues
321,goidschalxoord-goidsod-nld-rws,Goidschalxoord,goidsod,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,51.830295,4.451622,Unspecified,1970-10-31 23:00:00,2018-09-07 23:50:00,49,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,River,No obvious issues
322,vlaardingen-vlaardgn-nld-rws,Vlaardingen,vlaardgn,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,51.899637,4.349048,Unspecified,1970-12-31 07:00:00,2018-09-07 23:50:00,49,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,River,No obvious issues
323,maassluis-maasss-nld-rws,Maassluis,maasss,NLD,RWS,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,Rijkswaterstaat,https://waterinfo.rws.nl/#!/nav/bulkdownload/alle-groepen/,servicedesk-data@rws.nl,51.917505,4.249788,Unspecified,1970-12-31 07:00:00,2018-09-07 23:50:00,49,0,Normal Amsterdam Level,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
